artist,album,track,overall loudness,spectral energy,dissonance,pitch salience,tempo,beat loudness,danceability,tuning frequency,valence,arousal,aggressive,happy,party,relaxed,sad,acoustic,electric,instrumental,timbreBright,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,funct,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Emoji
Manchester Orchestra,HOPE,Every Stone,-15.5941677094,0.0276392139494,0.366609483957,0.524582862854,139.048049927,0.029975451529,0.910181999207,438.477722168,3.7503039,3.6997734333333328,0.19652334500000002,0.0050563935,0.99004452,0.0257051335,0.699156075,0.11839875100000001,0.8664369000000001,0.10565334500000001,0.47118133,141,5.56,44.25,99,53.17,141,4.26,94.33,87.94,68.09,24.11,11.35,4.26,0.71,5.67,0,0,12.77,7.8,3.55,0,18.44,19.86,5.67,4.26,5.67,39.72,0,2.84,1.42,0.71,0,0.71,19.86,6.38,13.48,2.13,2.13,2.13,4.96,0,4.26,0,2.13,2.13,0,0,0,0,0,0,0,0,12.77,3.55,0.71,0.71,0,0,1.42,8.51,0,0,0,0,0,0,0,0,1.42,0,0,0.71,0.71,0,0,0,0,0,0,0,0,0,0,0,1.42,0,0,0,0,0,0,0.71,2.84,28.37,0,12.06,16.31,0,0,0,3.55,15.6,15.6,1.42,0,0,0,0,0,21.99,0,7.8,0,0,14.18,0,0
Manchester Orchestra,HOPE,Girl Harbor,-13.9425821304,0.0239468663931,0.42968544364,0.575956285,143.445281982,0.0286581963301,0.900146961212,440.254241943,3.9518823,3.7765621333333335,0.1638018,0.004696743000000001,0.9952437999999999,0.0303926495,0.56100376,0.301165065,0.7215791250000001,0.21580299,0.46718916,237,4,18.76,91.65,20.23,237,8.86,97.89,83.97,64.98,26.58,21.52,13.08,0,7.59,0.42,0.42,5.06,10.55,4.22,0,11.39,8.86,7.59,6.75,5.49,24.89,5.06,3.38,1.69,1.27,0.42,0,23.63,2.53,20.25,7.17,1.27,5.49,1.27,0.84,3.38,0,1.69,0.84,0.84,0.84,0,0.84,0.42,0,0,0,16.88,6.33,0.84,0,0,0,5.06,10.13,0,0.42,0.42,0.42,0,0,0,0,0.84,0,0,0,0.42,0.42,0,0,0,0,0,0,0,0,0,1.69,2.95,0,0.42,0,0,0,0,1.69,10.97,7.59,0.42,0.84,4.22,0.84,0.84,0.42,2.95,1.27,8.44,0,0,0,0,0,0,6.33,0,1.27,0,0,5.06,0,0
Manchester Orchestra,HOPE,Indentions,-12.9361476898,0.0336680077016,0.398032516241,0.538945913315,109.897651672,0.0385089851916,0.898647725582,438.731048584,3.8563887,3.8519182666666665,0.20765493499999998,0.005115613,0.99141327,0.032612682999999996,0.62843363,0.176622073,0.80140085,0.17359651,0.45981652,88,14.21,1.08,99,NA,29.33,19.32,90.91,72.73,55.68,22.73,15.91,12.5,0,2.27,0,1.14,6.82,7.95,4.55,0,10.23,11.36,3.41,0,7.95,25,2.27,4.55,3.41,0,1.14,2.27,18.18,3.41,14.77,4.55,5.68,1.14,3.41,1.14,0,0,0,0,0,0,0,0,0,0,0,0,5.68,1.14,0,0,0,0,1.14,4.55,0,0,0,0,0,0,0,0,3.41,0,0,0,0,3.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41,13.64,1.14,5.68,5.68,2.27,0,0,5.68,4.55,4.55,6.82,0,0,0,0,0,18.18,3.41,0,1.14,0,9.09,4.55,0
Manchester Orchestra,HOPE,See It Again,-14.0167093277,0.025911513716,0.392291754484,0.601312816143,80.4069671631,0.0294542033225,0.93061453104,441.527557373,3.882504566666667,3.8570421666666665,0.40866985,0.0064886705,0.98537488,0.07351581800000001,0.70207869999999994,0.12641539699999998,0.7866434449999999,0.257437575,0.44934908,261,5.28,1,99,15.91,261,6.51,96.17,82.76,64.75,17.24,9.58,7.66,1.15,0.77,0,0,7.66,13.03,4.21,0,16.48,10.34,14.94,4.98,11.11,29.89,3.83,2.3,1.92,1.15,0.38,0.38,24.52,9.2,15.33,5.75,1.15,1.53,3.07,1.53,5.75,0,0.38,0,0.38,0,0,0,0,0,0,0,6.51,3.83,0,0,0.38,0,2.68,2.68,0,0,0,0,0.38,0,0,0.38,1.53,0,0.77,0,0.77,0,3.07,0,0,0,0,0,0,0,0.38,0.77,0,0.77,0,0,0,0.38,0.38,0,15.71,10.73,0.38,1.15,3.83,4.6,0,1.15,9.96,5.36,5.75,8.05,0,0,0,0,0,9.58,0,0.38,0,0,9.2,0,0
Manchester Orchestra,HOPE,The Mansion,-12.9252052307,0.0244223307818,0.423987329006,0.578523635864,146.06930542,0.0281394831836,0.906266272068,438.984558105,3.753735066666667,3.6464782000000002,0.0790779375,0.0044136869999999995,0.9945580700000001,0.015134877,0.598629665,0.233306635,0.81767773,0.130161315,0.46682474,173,5.58,53.87,81.8,3.43,173,8.09,94.8,76.88,60.69,27.75,17.92,8.09,2.31,3.47,2.89,0.58,9.83,16.18,8.09,0,6.94,8.67,6.36,4.62,5.2,20.23,4.05,1.73,3.47,2.89,0,0.58,20.81,4.62,16.18,5.78,2.31,2.31,3.47,1.73,4.05,1.73,2.31,0,2.31,0,0,0,0,0,0,0,19.65,5.78,0.58,0.58,0,1.73,2.89,13.87,0.58,0,0.58,5.2,0,0,0,0,1.16,0,0,0,0,1.16,1.73,0,0,0,0,0,0,0,0.58,0,0.58,0.58,0,0,0,0,0,0,6.94,10.4,0,1.16,6.36,2.31,0,0,2.89,8.09,5.78,1.16,0.58,0,0,0.58,0,8.67,0,1.73,0,0,5.78,1.16,0
Manchester Orchestra,HOPE,The Ocean,-13.7618112564,0.0195515267551,0.424493461847,0.605072796345,102.978599548,0.0230616107583,0.885744512081,439.745910645,3.8494160666666666,3.7062168,0.083841053,0.0044004825,0.9955205,0.013623121,0.55988908,0.23855464499999998,0.7695612000000001,0.087254848,0.4574219,115,17.87,14.97,94.54,61.25,57.5,4.35,93.04,78.26,62.61,25.22,13.04,8.7,0.87,3.48,0,0,12.17,20.87,9.57,1.74,12.17,10.43,7.83,2.61,4.35,24.35,2.61,2.61,2.61,0.87,0.87,0.87,9.57,3.48,6.09,3.48,1.74,0.87,0.87,0,0.87,0,5.22,3.48,0.87,1.74,1.74,0,0,0,0,0.87,11.3,6.09,0,0,0,0,2.61,5.22,0,0,0,0,0,0,0,0,5.22,0,0.87,2.61,0,1.74,4.35,0.87,0,0,0,0,0,0,2.61,0,0.87,0,0,0,0,0,0,0,11.3,9.57,0,2.61,6.96,0,0,0.87,5.22,1.74,13.04,3.48,0,0,0,0,0,16.52,0,6.96,0.87,0,8.7,0,0
Manchester Orchestra,HOPE,Top Notch,-13.9357042313,0.022849932313,0.429803550243,0.578074097633,113.875862122,0.0311248600483,0.996554374695,440,3.840362233333334,3.729547833333333,0.199945965,0.0063819095000000005,0.99190935,0.026000513500000003,0.57318667,0.2572914975,0.7531878000000001,0.168995632,0.46701258,184,9.71,49.76,74.45,6.28,92,8.7,94.02,78.26,64.67,22.83,8.7,2.72,2.17,1.63,1.09,1.09,14.13,19.57,4.35,2.17,12.5,8.15,7.07,8.15,4.35,20.65,1.09,7.07,4.35,2.72,1.63,0,22.83,9.24,13.59,5.98,3.26,1.63,1.63,1.09,2.72,0,1.63,0,1.63,0.54,0,0.54,0,0,0,0,9.78,2.17,0,0,0,0.54,1.09,7.61,0.54,0,0,1.63,0,0,0,0,1.63,0,0.54,0,0,1.09,2.72,1.09,0.54,0,0,0,0,0,0.54,0,0,1.09,0,0,0,0,0,1.63,5.43,12.5,1.63,1.09,8.15,2.17,1.09,0,3.8,3.26,7.07,1.09,0,0,0,0,0,5.98,0,0,0,0.54,4.35,1.09,0
Manchester Orchestra,HOPE,Trees,-12.6723766327,0.0514178648591,0.412376403809,0.526199996471,148.584854126,0.0574102401733,0.87904125452,435.952270508,3.7054885,3.8171623666666665,0.39342615000000003,0.006344364999999999,0.9722425050000001,0.0480685975,0.826131105,0.0627703305,0.89720756,0.10795596499999999,0.46470007,257,31.39,58.59,29.64,4.78,257,8.56,99.22,89.88,54.47,23.74,21.79,12.06,0,9.34,0,0.39,1.95,3.89,0.78,0,15.95,3.11,5.45,5.84,1.56,29.96,3.5,3.5,1.17,0,0.78,0.39,22.57,0,22.57,5.84,1.56,12.84,0.39,0,2.33,0,3.5,0.78,2.72,1.95,0.78,1.17,0,0.39,0,0,12.45,2.72,0,0,0,0,2.33,9.73,0,0,0,0,0,0,0,0,0.39,0,0,0,0.39,0,5.84,0.39,0,0,0.39,0,0,0,0,0.78,11.67,1.17,1.17,0,0,0,0.39,0,7.39,7.78,0,2.72,1.95,0.39,0,2.72,3.11,13.23,5.06,2.72,7,0.78,1.56,4.67,0,8.17,0,5.06,0,0,2.33,0.78,0
Manchester Orchestra,I'm Like a Virgin Losing a Child,Alice and Interiors,-8.94456100464,0.0234587732702,0.464264214039,0.553680479527,126.052055359,0.0316541828215,1.09924006462,434.193115234,4.5066479,4.417366433333334,0.485542165,0.0105669905,0.96932456,0.28988285999999996,0.610103565,0.1353984815,0.807394955,0.30807264,0.4794314,240,1,71.38,71.5,15.56,24,5,96.67,88.75,67.5,26.25,20.42,10,1.25,9.17,0,0,5.83,14.17,6.67,0,7.08,20.83,7.92,4.58,3.75,30.42,8.75,1.25,3.33,1.67,1.67,0,14.58,6.67,7.92,1.67,1.67,1.67,1.25,0.42,2.08,0,7.92,3.33,3.75,2.08,0.83,1.25,0,0,0,0.83,17.92,6.25,1.25,0.42,0,2.5,1.67,11.67,0,0,0.42,0.83,0.42,0,0,0.42,2.08,1.25,0,0,0,0.83,1.67,0.42,0,0,0,0,0,0,0.83,1.25,0,0.42,0,0,0.42,0,0,0.83,6.25,8.33,0.83,1.25,2.5,0.83,2.92,1.67,5.42,4.58,11.25,2.5,2.92,0.83,1.67,0.42,0,15.42,2.92,2.08,0.83,0,9.58,0,0
Manchester Orchestra,I'm Like a Virgin Losing a Child,Colly Strings,-8.80222511292,0.0156106874347,0.424768894911,0.548724830151,120.168083191,0.0221478138119,1.05461323261,439.745910645,4.2799382,4.106884333333333,0.32329807499999996,0.0112289,0.98808903,0.110205373,0.5122801800000001,0.22509073500000001,0.610317435,0.20727564999999998,0.46770695,318,15.63,65.98,50.86,43.68,159,12.58,88.36,74.21,59.75,22.96,16.35,6.92,1.89,7.23,0.31,0,6.6,16.04,6.6,1.89,11.95,10.38,5.66,5.97,3.46,21.38,5.03,2.2,3.46,1.89,0.94,0.63,12.58,1.26,11.32,1.57,0.63,2.52,2.2,0.31,3.77,0,6.6,4.09,2.52,1.89,0.94,0.63,0.63,0,0,0,12.89,3.46,0.31,0.31,0,0,1.57,9.43,0,0,0.31,0,0.31,0.31,0,0,5.03,1.57,1.57,0.63,0.63,0.63,5.03,0.94,0.63,0,0,0.31,0,0,0.31,0,0.31,0.94,0,0,0,0,0.63,0,4.72,10.06,0,1.89,4.72,3.14,0.31,0.63,2.2,5.03,8.18,1.89,0.63,0,0.63,0,0,14.78,0,6.92,0.31,0,6.92,0.63,0
Manchester Orchestra,I'm Like a Virgin Losing a Child,Don't Let Them See You Cry,-24.3416633606,0.0184485800564,0.400699228048,0.613485217094,137.288452148,0.0267076734453,0.990426659584,441.272583008,4.1133388,3.9677122333333337,0.11208895499999999,0.0128997365,0.98770785,0.033910381,0.3311616,0.40732915,0.4847167,0.225373755,0.47786084,97,5.96,90.32,84.49,34.77,97,6.19,88.66,76.29,60.82,26.8,22.68,9.28,1.03,8.25,0,4.12,4.12,10.31,5.15,0,10.31,2.06,8.25,14.43,1.03,15.46,2.06,1.03,7.22,4.12,1.03,2.06,4.12,0,4.12,1.03,1.03,0,0,0,2.06,0,3.09,2.06,1.03,2.06,1.03,1.03,0,0,1.03,0,23.71,9.28,0,0,0,0,5.15,13.4,0,0,0,0,0,0,0,0,1.03,1.03,0,0,0,0,4.12,1.03,0,0,0,0,0,0,0,0,0,1.03,0,0,0,0,0,3.09,6.19,9.28,0,2.06,5.15,3.09,0,0,4.12,1.03,3.09,1.03,1.03,1.03,0,0,0,3.09,0,0,0,0,3.09,0,0
Manchester Orchestra,I'm Like a Virgin Losing a Child,Golden Ticket,-9.63086700439,0.0194510556757,0.451239556074,0.584607124329,163.980422974,0.0295423641801,0.924847662449,440,4.300987466666666,4.167169666666667,0.412243125,0.0095257855,0.994043555,0.17176713,0.509374365,0.36891809,0.55779018,0.28600484,0.48226565,205,4.1,16.2,93.2,66.36,68.33,11.71,91.22,77.56,59.51,26.83,16.1,11.22,1.95,2.93,0,0,10.73,17.56,5.37,0.49,7.32,7.8,9.76,5.37,2.44,20.98,4.39,2.93,4.39,2.44,1.46,0.49,14.63,2.93,11.71,3.41,2.44,0.98,0.98,1.95,1.95,0,6.83,4.88,1.95,0.98,0.98,0,0,0,0,0,14.15,8.78,2.44,1.46,0,1.46,1.46,5.85,0.49,0,0,0.49,0,0,0,0,1.46,0,0.49,0,0.49,0.49,0.98,0,0,0,0,0,0,0.49,0,0,0.49,1.95,0.49,0.49,0,0.49,0,0,8.29,6.34,1.95,0.98,2.44,0.49,0.49,0,7.32,6.83,4.39,4.88,0.98,0,0.98,0,0,11.71,2.93,2.93,0.49,0,3.41,1.95,0
Manchester Orchestra,I'm Like a Virgin Losing a Child,I Can Barely Breathe,-8.67120075226,0.0250025168061,0.464211285114,0.568447589874,115.73764801,0.033711463213,1.00390946865,434.193115234,4.3313685,4.2459799333333335,0.573739115,0.0071607945,0.97942275,0.213847275,0.7086114,0.108916345,0.8121582,0.176780045,0.46304983,242,1.96,77.16,99,6.16,48.4,11.57,91.32,77.27,59.09,24.38,19.01,8.68,4.13,4.55,0,1.65,5.37,11.16,6.2,0,6.2,11.16,8.26,11.16,1.24,25.21,4.96,1.24,4.13,4.13,0,0,19.83,2.48,17.36,4.96,4.55,3.31,3.72,0,3.72,0,1.65,0,1.65,0,0,0,0,0,0,0,14.88,3.31,0,0,0,1.24,1.65,11.57,0,0,0,0,0,0,0,0,0.41,0,0.41,0,0,0,4.55,0.41,0,0,0,0,0,0.41,2.07,0,0,0.83,0,0,0,0,0.41,0,6.61,17.77,1.24,7.02,7.85,2.89,0.41,0.41,7.02,7.85,5.79,0.41,0.83,0.83,0,0,0,14.46,0,2.48,1.65,0,8.68,1.65,0
Manchester Orchestra,I'm Like a Virgin Losing a Child,I Can Fell Your Pain,-21.2053356171,0.0136115029454,0.396419614553,0.544536650181,97.3290100098,0.0197941511869,0.889132142067,441.272583008,4.175557366666666,4.0938905666666665,0.155444942,0.016671605500000002,0.9837901,0.061206946,0.34590143,0.334521305,0.442944175,0.258578615,0.48090425,145,20.17,36.1,92.88,20.23,72.5,8.28,97.24,77.24,64.14,28.28,22.07,13.1,1.38,6.21,0.69,0.69,6.21,19.31,2.76,0,15.86,7.59,2.07,6.9,1.38,17.24,4.83,0.69,2.76,2.07,0.69,0,15.17,3.45,11.72,2.07,2.07,3.45,0.69,0,3.45,0,7.59,3.45,3.45,3.45,0.69,2.76,0.69,0,0,0.69,15.17,5.52,0,0.69,0,0.69,2.76,10.34,0.69,0,0.69,0.69,0,0,0,0,2.07,0,0,0,0,2.07,10.34,2.07,2.07,0,0,0,0,1.38,1.38,0,0,1.38,0,0,0,0,2.07,0,6.21,16.55,0.69,2.76,8.28,1.38,0,4.14,0.69,7.59,4.83,1.38,0,0,0,0,0,5.52,0,2.76,0.69,0,2.07,0,0
Manchester Orchestra,I'm Like a Virgin Losing a Child,Now That You're Home,-8.97364139557,0.0259794872254,0.468889862299,0.565684139729,146.975021362,0.039353530854,1.01421427727,434.193115234,4.480117633333333,4.309311933333333,0.6165204049999999,0.0082198825,0.9741997,0.314258975,0.70416188,0.14005612,0.790930535,0.24048364,0.47105584,210,1,67.92,80.49,78.85,42,2.86,98.1,81.9,62.86,27.14,19.05,9.52,2.38,7.14,0,0,8.1,11.43,0.95,0,8.57,21.43,9.05,5.71,3.81,33.81,7.62,1.43,6.19,2.38,2.38,1.43,11.9,0.95,10.95,0.48,0.48,6.19,2.38,0,2.86,0,9.52,6.67,2.86,4.29,2.38,1.9,0,0,0,0,16.19,4.76,1.9,0,0,0.95,0.48,11.43,0,0,0,1.9,0,0,0,0,4.76,0,2.86,0.48,0,1.43,1.9,0,0,0,0,0,0,1.43,0,0,0,0,0,0,0,0,0,0,13.81,16.19,0.48,2.86,5.71,4.76,0.48,1.9,7.62,5.24,14.29,4.29,1.9,1.9,0,0,0,19.05,0,5.71,1.9,0,11.43,0,0
Manchester Orchestra,I'm Like a Virgin Losing a Child,Sleeper 1972,-17.6458148956,0.0317662768066,0.385165154934,0.369207113981,114.963920593,0.0341506935656,0.837442576885,438.984558105,4.083018766666666,3.970240033333333,0.1589353685,0.0066786285,0.98675867,0.0374578855,0.47737889,0.15667957,0.58875551,0.206626925,0.47029877,129,39.25,91.66,93.24,6.71,129,6.98,96.12,76.74,58.14,23.26,20.16,8.53,0,4.65,6.98,0,3.1,15.5,5.43,0,15.5,3.88,9.3,4.65,0,17.83,4.65,3.88,3.88,2.33,0,1.55,6.98,1.55,5.43,2.33,0,0,0,1.55,1.55,0,3.88,0.78,2.33,3.1,0,2.33,0,0,1.55,0,21.71,4.65,0,0,0,0,3.1,16.28,2.33,0,7.75,3.1,0,0,0,0,4.65,0,1.55,0,1.55,1.55,9.3,0,0,0,0,0,0,0.78,1.55,0,0,0,0,0,0,0,0,0,8.53,20.93,0.78,2.33,12.4,3.1,0.78,0.78,6.2,5.43,6.98,0,0,0,0,0,0,4.65,0,0.78,0.78,0,2.33,0.78,0
Manchester Orchestra,I'm Like a Virgin Losing a Child,The Neighborhood Is Bleeding,-8.8274860382100009,0.0269218832254,0.466290891171,0.536028206348,124.98690033,0.0412976816297,1.09044396877,434.193115234,4.527370166666667,4.447084133333333,0.57737957,0.0091633745,0.976141245,0.325697195,0.6865474300000001,0.13115053999999998,0.834223675,0.26710446,0.474192,153,11.09,9.11,88.85,39.24,30.6,14.38,89.54,75.82,61.44,20.26,16.99,11.11,0,3.27,0.65,1.96,3.27,10.46,5.23,1.31,12.42,15.03,5.23,7.19,2.61,24.84,4.58,2.61,0,0,0,0,22.22,4.58,17.65,4.58,3.27,5.23,3.27,0,3.27,0,3.92,2.61,1.31,1.31,0.65,0.65,0,0,0.65,0,6.54,0,0,0,0,0,0,6.54,0,0,0.65,0,0,0,0,0,1.31,0,1.31,0,0,0,4.58,0.65,0.65,0,0,0,0,0,1.31,0.65,0,1.31,0,0,0,0,0,0,8.5,11.11,0.65,0,6.54,1.31,1.31,0,5.23,3.27,11.11,1.96,0,0,0,0,0,16.34,0,6.54,2.61,0,7.19,0,0
Manchester Orchestra,I'm Like a Virgin Losing a Child,Where Have You Been,-10.682053566,0.0415614396334,0.445593625307,0.422276228666,136.005828857,0.0594252236187,1.10482776165,434.193115234,4.201115933333333,3.9988938666666667,0.253057905,0.0071052305,0.981743885,0.058197,0.642106815,0.21515704500000002,0.85500875,0.17529535499999999,0.4723151,233,1.13,74.34,93.82,32.1,233,6.44,98.28,83.26,67.38,28.76,21.46,11.16,0,8.58,0.86,0.86,7.3,8.58,2.15,0.43,11.16,17.17,8.15,4.72,1.29,30.04,1.72,3.86,0.43,0,0,0.43,9.87,2.15,7.73,0.86,3,2.15,2.15,0,0.43,0,0.86,0.86,0,0,0,0,0,0,0,0,12.45,1.72,0,0,0,0,1.29,10.3,0,0,0,0.86,0,0,0,0,7.73,0.43,0.43,0,0,6.87,2.58,0.43,0.43,0,0,0,0,0,0.43,0,0.43,3.43,0,0,0,0,0,0,10.3,15.45,1.29,3,10.3,2.58,0.43,0,3.86,8.58,3.86,2.15,0.43,0,0,0.43,0,14.59,0,6.87,0,0,7.73,0,0
Manchester Orchestra,I'm Like a Virgin Losing a Child,Wolves at Night,-8.92210197449,0.0373552702367,0.470029890537,0.539657115936,130.030181885,0.0536606013775,1.11316597462,434.193115234,4.488028066666667,4.360787166666666,0.51489217,0.0078480815,0.97583446,0.245213735,0.70732295,0.10501866500000001,0.88857473,0.212500215,0.46254456,260,4.03,49.21,24,6.78,86.67,10,88.85,75.77,60.38,29.62,21.54,13.46,0,7.31,0.77,0,8.08,9.23,3.08,0,10.77,13.85,4.23,4.23,1.54,25.77,2.69,0.77,6.15,1.15,3.85,1.15,15,1.92,13.08,0.77,2.31,5.77,3.46,0.77,0.77,0,3.08,0.77,2.31,1.92,0,1.92,0,0,1.92,0,15,5,0,0,0,0,1.92,10,0.77,0,1.54,0,0.38,0,0.38,0,1.15,0.38,0.38,0,0,0.38,3.08,0,0,0,0,0,0.38,0,0,0,0,1.54,0,0,0,0,0.38,0,5,5.77,0,0.77,2.69,2.31,0.38,0,2.31,5.38,3.46,3.08,1.54,0.77,0.77,0,0,18.85,0,8.08,0.77,0,6.92,3.08,0
Manchester Orchestra,Mean Everything To Nothing,100 Dollars (Album Version),-10.9390411377,0.0127605469897,0.391812443733,0.546910643578,184.570068359,0.0164309125394,0.776896297932,441.017791748,4.159672,4.155667033333333,0.438769635,0.012678763499999999,0.98686725,0.1773617,0.4965408,0.24429434500000002,0.50344665,0.312097915,0.45814434,108,1.78,45.54,59.49,99,108,9.26,96.3,87.04,67.59,27.78,22.22,13.89,0,8.33,0,0,5.56,10.19,3.7,1.85,9.26,12.96,8.33,6.48,1.85,20.37,10.19,4.63,0.93,0,0.93,0,13.89,2.78,11.11,3.7,1.85,4.63,0,0,0.93,0,9.26,8.33,0.93,0.93,0,0.93,0,0.93,0,0,12.96,3.7,0.93,0,0,0,2.78,9.26,0,0,0.93,0,0,0,0,0,3.7,0,1.85,0,1.85,0,0.93,0,0,0,0,0,0,0.93,0,1.85,1.85,0,0,0,0,0,0,0,4.63,6.48,0,0,4.63,0.93,0,0.93,0.93,4.63,12.04,0,0,0,0,0,0,11.11,0,5.56,0,0,4.63,0.93,0
Manchester Orchestra,Mean Everything To Nothing,Everything To Nothing (Album Version),-7.24927568436,0.0228003785014,0.464847624302,0.57789260149,138.990463257,0.0288253426552,1.06666791439,439.491973877,4.446677233333333,4.297075199999999,0.585160255,0.009902651,0.951490255,0.334402545,0.717577605,0.080274049,0.85487118,0.24229463499999998,0.4449076,141,1,1,98.71,41.11,141,14.18,96.45,88.65,73.76,32.62,21.99,12.06,1.42,7.09,1.42,0,10.64,7.8,4.96,0.71,10.64,11.35,7.8,5.67,9.93,28.37,3.55,1.42,2.13,2.13,0,0,25.53,8.51,17.02,3.55,0,0.71,0.71,0.71,7.09,0,2.84,2.13,0.71,0,0,0,0,0,0,0,9.22,2.84,0,0,0.71,0,2.13,6.38,0.71,0,0,2.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42,0,0,0,0,0,0,7.8,7.8,0,1.42,3.55,2.13,0.71,0.71,4.96,3.55,11.35,2.13,0.71,0,0.71,0,0,12.77,0,2.84,0,0,8.51,1.42,0
Manchester Orchestra,Mean Everything To Nothing,I Can Feel a Hot One (Album Version),-11.9104738235,0.0421452857554,0.412999361753,0.456664741039,123.754829407,0.0475223399699,0.926977753639,443.572570801,3.9834433666666667,3.848702833333333,0.27339350500000004,0.0075159455,0.98934663,0.0711182375,0.53915985,0.261092915,0.7066551000000001,0.26345414,0.4614259,302,26.52,11.54,88.84,34.17,75.5,9.27,92.38,80.79,62.25,21.52,15.89,11.59,0,3.97,0.33,0,5.63,16.23,8.28,0.99,11.92,10.93,4.97,5.96,1.66,24.17,7.28,4.3,1.32,0.33,0.33,0.66,13.25,0.99,12.25,4.3,1.32,3.64,0.99,0.33,2.32,0.33,5.3,2.98,1.99,2.32,0.66,1.66,0.99,0,0.66,0.33,8.94,2.98,0,0,0,0.33,2.32,5.63,0.33,0,0.66,0.99,0,0,0,0,1.32,0,0.33,0,0,0.99,3.97,0.66,0.33,0,0,0,0,0,0,0.99,0.99,0.99,0,0.99,0,0,0,0,6.29,11.26,0,0,5.63,0.99,1.99,2.65,4.97,9.27,3.97,1.99,0.66,0,0.66,0,0,5.63,0,1.66,0.99,0,2.98,0,0
Manchester Orchestra,Mean Everything To Nothing,I've Got Friends (Album Version),-7.42916584015,0.0355059579015,0.476759433746,0.525688230991,164.229492188,0.0408810824156,1.08076381683,439.745910645,4.6099375,4.255028566666667,0.6694513,0.008760233000000001,0.94002205,0.36967401,0.84848839,0.036623764,0.91930115,0.24026368,0.464111,331,4.06,5.82,97.23,11.09,331,6.34,98.49,87.92,63.44,32.63,25.08,16.62,0,3.63,0,4.83,7.55,10.88,4.53,0.6,9.67,8.46,3.63,5.14,3.93,31.12,1.51,4.83,3.63,2.42,0.91,0.3,23.56,3.93,19.64,6.65,2.11,8.46,0.6,0,2.72,0,1.51,0.3,1.21,0.3,0,0,0,0,0,0,12.69,1.81,0,0,0,0,1.81,10.88,0,2.42,0,0,0,0,0,0,0.3,0.3,0,0,0,0,0.6,0,0,0,0,0,0,0,0,2.42,5.14,2.72,0,0,0,0,0,0,14.2,9.97,0,0.3,8.76,0.3,0.3,0,2.11,5.14,3.63,1.51,0.3,0,0,0.3,0,10.57,0,3.02,0,0,6.95,0.6,0
Manchester Orchestra,Mean Everything To Nothing,In My Teeth (Album Version),-7.6323184967,0.0328720808029,0.476688653231,0.508199632168,128.622024536,0.0422165989876,1.12395393848,440.508636475,4.449868233333333,4.118796266666667,0.599644155,0.011831952500000001,0.9594987500000001,0.283966695,0.81561492,0.06755234,0.9108221999999999,0.220416665,0.45105094,254,1,51.8,90.04,37.19,63.5,4.72,97.24,89.76,62.2,24.8,15.35,6.3,4.33,3.94,0.79,0,9.45,7.87,3.15,0.39,6.3,9.84,13.78,8.27,6.69,29.53,5.91,0.79,4.72,4.33,0.39,0,17.72,3.94,13.78,3.15,0.79,5.51,0.79,2.36,2.36,0,3.15,1.97,0.79,0.39,0.39,0,0,0,0,0.39,10.63,1.18,0,0,0,0,1.18,9.45,0,0,0,1.57,0.79,0,0.79,0,1.57,0,0,0,0,1.57,2.76,0,0,0,0,0,0,0,0.39,3.94,0.79,0,0,0,0,0,0,0,14.17,9.45,0,3.54,7.48,1.57,0,0.39,8.66,4.72,9.06,3.54,5.12,1.57,3.54,0,0,11.81,0,5.12,1.18,0,5.51,0,0
